frame.number	ip.src	ip.dst
864	172.217.1.106	10.133.19.67
865	172.217.1.106	10.133.19.67
866	172.217.1.106	10.133.19.67
867	172.217.1.106	10.133.19.67
868	172.217.1.106	10.133.19.67
869	172.217.1.106	10.133.19.67
870	172.217.1.106	10.133.19.67
871	172.217.1.106	10.133.19.67
872	172.217.1.106	10.133.19.67
873	172.217.1.106	10.133.19.67
874	172.217.1.106	10.133.19.67
875	172.217.1.106	10.133.19.67
876	172.217.1.106	10.133.19.67
877	172.217.1.106	10.133.19.67
878	172.217.1.106	10.133.19.67
879	172.217.1.106	10.133.19.67
880	172.217.1.106	10.133.19.67
881	172.217.1.106	10.133.19.67
882	172.217.1.106	10.133.19.67
883	172.217.1.106	10.133.19.67
884	172.217.1.106	10.133.19.67
885	172.217.1.106	10.133.19.67
886	172.217.1.106	10.133.19.67
887	172.217.1.106	10.133.19.67
888	172.217.1.106	10.133.19.67
889	172.217.1.106	10.133.19.67
890	172.217.1.106	10.133.19.67
891	172.217.1.106	10.133.19.67
892	172.217.1.106	10.133.19.67
893	172.217.1.106	10.133.19.67
894	172.217.1.106	10.133.19.67
895	172.217.1.106	10.133.19.67
896	172.217.1.106	10.133.19.67
897	172.217.1.106	10.133.19.67
898	172.217.1.106	10.133.19.67
899	172.217.1.106	10.133.19.67
900	172.217.1.106	10.133.19.67
901	172.217.1.106	10.133.19.67
902	172.217.1.106	10.133.19.67
903	172.217.1.106	10.133.19.67
904	172.217.1.106	10.133.19.67
905	172.217.1.106	10.133.19.67
906	172.217.1.106	10.133.19.67
907	172.217.1.106	10.133.19.67
908	10.133.19.67	172.217.1.106
909	10.133.19.67	172.217.1.106
910	10.133.19.67	172.217.1.106
911	10.133.19.67	172.217.1.106
912	172.217.1.106	10.133.19.67
913	172.217.1.106	10.133.19.67
914	172.217.1.106	10.133.19.67
915	172.217.1.106	10.133.19.67
916	172.217.1.106	10.133.19.67
917	172.217.1.106	10.133.19.67
918	172.217.1.106	10.133.19.67
919	172.217.1.106	10.133.19.67
920	172.217.1.106	10.133.19.67
921	172.217.1.106	10.133.19.67
922	172.217.1.106	10.133.19.67
923	172.217.1.106	10.133.19.67
924	172.217.1.106	10.133.19.67
925	172.217.1.106	10.133.19.67
926	172.217.1.106	10.133.19.67
927	172.217.1.106	10.133.19.67
928	172.217.1.106	10.133.19.67
929	172.217.1.106	10.133.19.67
930	172.217.1.106	10.133.19.67
931	172.217.1.106	10.133.19.67
932	172.217.1.106	10.133.19.67
933	172.217.1.106	10.133.19.67
934	172.217.1.106	10.133.19.67
935	172.217.1.106	10.133.19.67
936	172.217.1.106	10.133.19.67
937	172.217.1.106	10.133.19.67
938	172.217.1.106	10.133.19.67
939	172.217.1.106	10.133.19.67
940	172.217.1.106	10.133.19.67
941	172.217.1.106	10.133.19.67
942	172.217.1.106	10.133.19.67
943	172.217.1.106	10.133.19.67
944	172.217.1.106	10.133.19.67
945	172.217.1.106	10.133.19.67
946	172.217.1.106	10.133.19.67
947	172.217.1.106	10.133.19.67
948	172.217.1.106	10.133.19.67
949	172.217.1.106	10.133.19.67
950	172.217.1.106	10.133.19.67
951	172.217.1.106	10.133.19.67
952	172.217.1.106	10.133.19.67
953	172.217.1.106	10.133.19.67
954	172.217.1.106	10.133.19.67
955	172.217.1.106	10.133.19.67
956	172.217.1.106	10.133.19.67
957	172.217.1.106	10.133.19.67
958	172.217.1.106	10.133.19.67
959	172.217.1.106	10.133.19.67
960	172.217.1.106	10.133.19.67
961	172.217.1.106	10.133.19.67
962	10.133.19.67	172.217.1.106
963	10.133.19.67	172.217.1.106
964	10.133.19.67	172.217.1.106
965	10.133.19.67	172.217.1.106
966	10.133.19.67	172.217.1.106
967	172.217.1.106	10.133.19.67
968	172.217.1.106	10.133.19.67
969	172.217.1.106	10.133.19.67
970	172.217.1.106	10.133.19.67
971	172.217.1.106	10.133.19.67
972	172.217.1.106	10.133.19.67
973	172.217.1.106	10.133.19.67
974	172.217.1.106	10.133.19.67
975	172.217.1.106	10.133.19.67
976	172.217.1.106	10.133.19.67
977	172.217.1.106	10.133.19.67
978	172.217.1.106	10.133.19.67
979	172.217.1.106	10.133.19.67
980	172.217.1.106	10.133.19.67
981	172.217.1.106	10.133.19.67
982	172.217.1.106	10.133.19.67
983	172.217.1.106	10.133.19.67
984	172.217.1.106	10.133.19.67
985	172.217.1.106	10.133.19.67
986	172.217.1.106	10.133.19.67
987	172.217.1.106	10.133.19.67
988	172.217.1.106	10.133.19.67
989	172.217.1.106	10.133.19.67
990	172.217.1.106	10.133.19.67
991	172.217.1.106	10.133.19.67
992	172.217.1.106	10.133.19.67
993	172.217.1.106	10.133.19.67
994	172.217.1.106	10.133.19.67
995	172.217.1.106	10.133.19.67
996	172.217.1.106	10.133.19.67
997	172.217.1.106	10.133.19.67
998	172.217.1.106	10.133.19.67
999	172.217.1.106	10.133.19.67
1000	172.217.1.106	10.133.19.67
